Id,Prediction,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,PRI_tau_pt,PRI_tau_eta,PRI_lep_pt,PRI_lep_eta,PRI_met,PRI_met_sumet,PRI_jet_leading_pt,PRI_jet_leading_eta,PRI_jet_all_pt
119235,b,83.202,90.596,31.705,2.183,2.007,107.496,1.395,-1.068,31.215,-1.24,43.549,0.703,39.773,123.119,32.732,2.97,32.732
119240,b,93.733,96.234,30.263,1.975,22.57,136.352,1.219,-1.36,44.727,0.518,54.527,-0.795,52.036,193.638,37.098,-1.064,37.098
119252,b,138.176,88.745,19.956,2.565,27.764,137.759,3.627,-1.352,21.242,-0.537,77.043,0.62,66.899,109.071,39.473,1.472,39.473
119276,b,71.214,54.688,33.394,2.816,4.853,92.14,1.518,-1.408,22.202,1.366,33.709,1.032,46.708,135.855,36.23,1.391,36.23
119291,b,90.833,35.631,42.774,1.27,6.481,105.467,0.793,-1.376,33.665,-2.116,26.683,-2.245,91.25,178.364,45.119,1.038,45.119
119318,b,156.552,151.632,58.042,3.595,19.376,163.069,3.655,-1.399,21.074,1.3,77.036,-1.218,94.626,233.673,64.959,-0.162,64.959
119348,b,70.013,39.807,80.371,1.409,27.809,116.596,1.441,-0.453,24.41,1.378,35.183,2.107,81.544,217.693,57.003,0.583,57.003
119376,s,112.227,83.914,42.849,1.758,11.023,157.712,2.042,-1.37,34.141,-0.801,69.715,0.313,55.294,178.995,53.855,0.738,53.855
119389,b,59.469,65.595,82.049,2.016,44.327,116.135,0.852,-0.656,37.903,1.897,32.287,0.84,94.393,284.509,45.945,1.649,45.945
119438,b,74.835,64.964,35.377,2.196,1.584,97.404,0.803,-1.222,35.162,0.334,28.219,-0.922,50.508,112.937,34.024,-2.801,34.024
119449,b,88.491,36.423,48.844,1.059,3.84,113.216,1.036,-0.146,32.316,0.041,33.479,-0.999,65.479,113.804,47.422,0.347,47.422
119481,b,113.094,83.978,31.795,3.254,43.143,116.211,2.306,0.198,22.823,0.621,52.63,-0.663,60.87,112.523,40.758,3.065,40.758
119531,b,105.643,71.958,51.754,2.559,25.274,102.861,2.122,-1.413,23.318,1.124,49.482,2.112,76.938,153.748,30.061,-3.872,30.061
119562,s,121.099,62.783,35.059,1.189,2.32,149.072,1.352,-1.388,48.167,-1.736,65.125,-1.803,59.412,176.775,35.78,-1.491,35.78
119598,b,86.467,56.74,32.48,1.645,1.526,112.951,0.488,-1.414,54.995,-0.658,26.84,-0.377,83.566,178.246,31.117,0.425,31.117
119700,b,85.49,37.862,84.851,0.913,0.505,173.472,2.196,-0.209,27.858,-1.595,61.169,-2.274,52.531,121.964,84.445,-3.623,84.445
119754,b,80.256,179.932,32.269,3.807,3.107,103.806,0.986,-1.202,34.522,-1.118,34.055,2.171,47.947,121.983,35.229,1.859,35.229
119759,b,97.089,48.701,48.29,1.536,25.434,107.21,1.058,-0.363,28.188,2.407,29.811,0.901,88.587,161.266,49.211,-1.554,49.211
119789,b,62.269,44.827,38.263,1.944,8.429,95.218,1.676,-1.323,20.948,-1.744,35.108,-1.691,50.492,157.685,39.162,-3.168,39.162
119790,b,64.326,23.562,40.563,0.868,6.875,89.17,0.985,-0.493,27.638,0.698,27.219,1.183,54.02,142.811,34.313,2.772,34.313
119792,b,106.948,112.843,34.471,2.627,0.662,129.134,3.094,-1.405,23.048,2.091,71.305,0.099,45.811,67.901,34.78,-0.881,34.78
119796,b,78.658,126.537,101.503,2.569,28.754,150.754,1.411,0.034,32.323,1.347,45.618,-1.186,61.567,256.866,72.813,-0.132,72.813
119819,b,89.547,43.153,29.571,1.381,27.316,120.556,1.776,-0.804,23.698,1.457,42.083,2.351,47.993,172.704,54.775,-0.046,54.775
119837,b,72.213,42.92,31.534,1.538,1.447,91.995,0.8,-1.144,33.87,-1.377,27.108,-1.82,48.376,125.578,31.017,-1.29,31.017
119864,b,72.499,29.907,33.184,1.233,0.444,85.163,1.191,-0.785,23.682,1.334,28.21,1.309,47.043,62.385,33.271,-1.08,33.271
119887,b,70.256,85.645,71.48,3.497,6.284,118.864,1.146,-1.414,24.693,-1.99,28.302,0.152,80.81,234.673,65.869,0.579,65.869
119888,b,135.945,167.545,24.401,3.564,37.286,160.737,4.249,-1.332,20.398,0.999,86.663,-1.666,56.309,256.338,53.676,-3.378,53.676
119900,b,64.357,216.028,59.07,3.409,2.36,197.698,0.238,-1.399,110.984,1.28,26.37,-1.421,61.167,210.303,60.344,-0.49,60.344
119917,b,90.454,25.547,62.434,0.662,39.917,126.995,0.823,-0.127,41.908,-1.833,34.481,-2.458,68.992,216.519,50.607,0.138,50.607
120007,b,87.869,66.36,63.968,2.992,6.157,132.702,2.657,1.414,20.358,-1.162,54.082,-1.026,58.65,169.219,58.263,-2.522,58.263
120089,b,112.021,172.476,1.336,3.444,57.856,128.912,2.157,-1.346,22.398,-1.759,48.311,1.606,65.911,62.136,58.203,0.065,58.203
120106,s,85.745,104.368,31.603,2.345,1.621,147.309,0.604,-1.414,72.728,0.566,43.918,0.697,58.847,112.586,30.662,-0.161,30.662
120129,b,100.569,113.956,50.107,3.304,8.736,125.201,1.243,-1.283,29.733,1.22,36.955,-1.116,70.437,180.915,58.513,0.209,58.513
120145,b,77.379,61.428,35.969,2.224,32.383,120.015,1.244,-1.405,29.964,-1.195,37.29,-1.686,63.001,321.589,52.761,0.55,52.761
120209,b,104.473,51.482,4.452,1.555,41.86,105.429,1.984,-0.724,21.299,0.627,42.265,-0.925,64.578,122.758,41.864,-2.6,41.864
120220,b,74.492,52.79,50.626,1.982,18.736,97.294,0.986,-1.344,31.759,-0.742,31.322,-0.782,79.388,186.085,34.213,-2.182,34.213
120252,b,73.398,60.08,39.652,1.29,1.405,147.038,0.444,-1.278,73.496,-1.239,32.606,-0.755,51.196,169.65,40.936,-0.409,40.936
120267,s,124.06,96.822,48.56,1.363,10.062,199.164,0.533,-1.158,98.048,-0.073,52.291,0.831,90.045,242.76,48.825,2.627,48.825
120274,b,112.41,40.288,79.456,1.068,52.454,131.184,1.656,-0.215,30.705,-2.337,50.856,-2.209,72.734,203.498,49.623,-0.474,49.623
120291,b,65.498,130.864,61.453,3.134,0.177,129.883,1.16,-0.876,31.734,1.758,36.821,-0.912,71.481,159.196,61.328,-0.863,61.328
120297,b,89.199,56.297,59.007,1.355,11.846,144.638,1.33,-0.845,38.001,-1.106,50.56,-0.587,67.055,190.013,56.077,1.379,56.077
120428,b,98.531,94.757,59.466,2.831,21.593,134.644,1.656,-1.414,32.823,1.064,54.345,-0.024,75.875,186.441,47.477,-0.595,47.477
120447,b,102.092,26.926,95.275,0.82,1.044,161.284,1.82,-0.042,23.752,1.122,43.219,0.337,88.955,191.328,94.312,0.771,94.312
120461,b,104.233,66.186,45.316,1.444,4.896,131.96,1.215,-0.567,39.089,-0.632,47.509,-1.965,58.476,200.044,45.362,0.396,45.362
120468,b,79.783,14.502,48.411,0.42,2.59,118.554,1.332,-0.162,29.668,0.719,39.507,1.077,49.102,149.86,49.379,2.442,49.379
120501,b,78.331,57.119,40.228,2.42,2.509,94.325,1.124,-1.185,24.333,0.041,27.341,1.362,56.703,129.179,42.651,3.057,42.651
120503,b,75.085,117.635,54.486,2.07,20.287,210.778,0.268,-0.903,125.079,2.348,33.568,1.593,146.332,272.268,52.13,2.56,52.13
120562,b,85.136,63.693,94.344,2.946,27.479,146.285,1.98,1.414,22.716,0.911,44.976,0.824,85.823,217.08,78.593,-0.977,78.593
120568,b,105.043,64.827,77.909,3.058,32.234,119.552,2.2,-1.414,20.869,1.177,45.922,0.551,87.121,273.043,52.761,0.797,52.761
120593,b,101.855,27.066,4.657,0.646,48.239,139.051,0.642,-1.363,52.557,-0.182,33.748,-0.563,79.039,145.81,52.746,2.662,52.746
120643,b,97.753,136.189,109.376,2.166,6.137,240.628,0.308,-0.428,97.447,-0.938,29.987,1.106,85.065,325.824,113.194,0.025,113.194
120648,b,107.511,34.876,55.037,1.041,30.283,107.238,2.496,-0.346,21.436,-0.303,53.511,-0.929,59.838,312.84,32.291,-1.629,32.291
120705,b,143.435,129.428,29.689,3.242,3.166,122.251,3.399,-0.847,20.328,0.871,69.095,-1.492,74.646,104.436,32.827,1.11,32.827
120713,s,129.441,79.627,35.354,1.48,0.193,153.145,1.636,-1.316,44.755,-0.705,73.229,-0.116,59.228,82.194,35.161,2.535,35.161
120721,s,49.712,163.381,15.659,2.74,27.812,220.182,0.294,-1.21,141.35,1.648,41.506,0.758,123.078,349.6,37.326,0.353,37.326
120736,b,70.609,48.268,40.176,1.713,1.593,93.845,1.427,-0.324,21.514,-1.231,30.696,0.372,44.799,139.234,41.636,1.957,41.636
120835,b,48.862,61.218,47.012,2.965,23.087,86.262,1.655,-1.403,20.006,-0.847,33.113,-2.124,48.569,124.562,33.144,-2.02,33.144
120855,b,69.684,82.048,42.264,2.733,4.394,88.87,1.236,-0.507,22.518,-0.47,27.83,1.948,45.956,91.606,38.523,0.665,38.523
120925,b,73.156,37.4,58.475,1.27,27.034,106.858,1.36,-0.065,23.68,-2.334,32.194,-1.079,54.935,128.74,50.984,-1.671,50.984
120930,b,78.29,207.816,27.01,3.251,38.703,164.766,0.78,-1.368,72.629,1.558,56.635,-0.629,70.044,184.346,35.502,2.551,35.502
120938,b,117.875,72.162,17.741,2.382,25.749,121.268,2.613,-1.363,23.861,1.081,62.359,0.828,60.759,241.569,35.048,1.868,35.048
121008,b,119.226,25.356,24.247,0.674,11.683,113.156,2.337,-0.254,24.036,1.328,56.167,1.994,64.069,138.832,32.953,1.816,32.953
121016,s,64.639,13.5,22.54,0.504,65.288,129.122,1.084,-0.581,25.662,0.193,27.822,-0.148,37.956,56.984,75.638,-0.848,75.638
121058,b,130.342,150.685,29.735,2.565,9.471,188.005,1.663,-1.413,57.296,-1.073,95.286,-1.842,61.434,232.153,35.423,-3.128,35.423
121116,b,85.163,82.213,33.825,1.696,1.511,128.442,0.667,-1.082,55.85,0.479,37.256,-0.987,57.208,163.221,35.336,-0.848,35.336
121134,b,130.323,74.062,32.207,2.825,2.398,118.267,2.638,-0.913,23.042,1.892,60.781,2.007,69.868,122.593,34.445,-0.553,34.445
121202,s,73.032,64.249,71.74,2.9,3.195,137.848,1.651,-1.413,23.771,-1.093,39.245,-1.804,75.571,160.166,74.832,0.084,74.832
121220,s,133.648,19.53,0.189,0.557,44.036,123.738,2.707,-1.282,21.463,0.632,58.11,0.471,77.223,94.28,44.165,2.497,44.165
121284,b,72.878,56.161,36.217,2.303,27.119,90.933,1.448,-1.406,23.515,-0.087,34.052,0.833,59.274,116.157,33.367,2.558,33.367
121308,b,190.216,51.779,84.729,0.67,3.216,240.586,1.837,-0.223,56.067,0.138,103.005,-0.516,93.527,317.197,81.514,-0.868,81.514
121327,b,95.243,134.639,35.789,3.365,3.519,103.682,1.554,-1.412,25.827,-0.387,40.138,2.441,72.507,176.507,37.717,-3.154,37.717
121329,b,97.81,110.854,121.901,3.674,1.505,186.456,0.978,1.409,31.915,0.138,31.22,-2.196,113.154,193.102,123.321,-0.568,123.321
121376,b,166.852,101.148,84.713,1.762,41.894,243.919,4.004,-1.414,32.416,-1.056,129.804,-0.718,65.302,321.658,81.698,-0.575,81.698
121388,b,63.161,58.029,37.191,1.917,2.595,88.946,1.269,-0.504,23.937,-0.095,30.386,1.7,44.61,95.368,34.623,0.46,34.623
121399,b,129.831,157.405,47.676,2.769,22.429,203.416,1.601,-1.414,61.859,1.533,99.051,1.986,67.624,226.629,42.505,0.752,42.505
121412,b,86.007,199.177,51.728,4.448,33.506,109.174,1.157,-1.409,28.853,1.529,33.374,-2.149,71.757,200.287,46.947,-0.37,46.947
121435,b,107.056,31.091,79.302,1.163,22.165,115.78,1.259,-0.453,23.792,-0.37,29.963,-1.187,101.876,204.681,62.026,-2.016,62.026
121493,b,84.517,91.986,39.665,2.702,21.386,128.242,1.797,-1.384,25.284,0.251,45.439,-1.614,61.103,215.311,57.519,-1.958,57.519
121707,b,89.875,74.995,86.051,2.735,2.081,174.39,3.362,1.413,20.63,0.453,69.359,0.775,59.888,131.572,84.401,0.805,84.401
121742,b,130.302,119.393,74.786,3.229,25.294,177.056,1.199,-1.414,49.288,-0.865,59.115,0.049,83.255,290.3,68.653,0.168,68.653
121769,b,43.854,152.725,57.872,3.963,4.706,109.601,1.109,-0.886,25.564,-2.044,28.357,1.402,63.177,172.068,55.679,-0.055,55.679
121777,b,74.273,36.079,35.021,1.289,2.371,87.649,1.115,-0.5,25.275,-0.762,28.19,0.419,59.496,127.955,34.184,1.426,34.184
121838,b,87.028,46.521,39.003,2.13,2.921,92.185,1.562,-1.398,21.266,-2.369,33.213,-2.4,67.106,107.744,37.707,-2.449,37.707
121842,b,143.764,91.566,29.564,2.274,6.672,136.921,2.204,-1.385,31.442,0.99,69.296,1.882,84.616,158.843,36.183,0.607,36.183
121853,s,112.791,105.571,53.916,3.106,3.713,147.92,2.213,-1.413,30.216,-0.292,66.856,0.897,67.214,247.131,50.847,-0.351,50.847
121862,b,84.535,67.901,41.087,2.27,1.768,115.271,2.465,-1.397,21.61,0.264,53.273,1.274,51.613,152.471,40.389,3.812,40.389
121894,b,81.238,51.825,46.979,1.215,2.314,130.277,0.523,-0.018,55.488,1.861,28.997,0.646,62.138,139.03,45.791,0.255,45.791
121938,b,71.968,59.796,31.603,2.022,0.828,87.157,0.913,-1.043,28.613,-2.202,26.118,-0.485,65.418,106.901,32.426,3.251,32.426
121961,b,121.513,80.709,51.016,2.025,26.5,153.147,3.083,-1.409,25.824,-1.84,79.607,-1.126,62.484,153.755,47.716,0.452,47.716
121977,b,53.5,60.064,36.246,2.135,19.602,95.786,1.069,-1.228,31.58,0.543,33.757,1.253,51.11,119.84,30.45,-1.721,30.45
121988,b,100.02,79.885,38.555,3.171,0.279,102.848,1.964,-1.376,21.778,-0.128,42.767,-1.692,62.142,121.301,38.304,-0.688,38.304
122031,b,92.557,92.283,65.253,3.379,35.436,109.546,1.786,1.414,27.262,-2.257,48.695,-0.827,66.59,178.242,33.589,1.659,33.589
122040,b,76.712,17.757,64.517,0.441,2.323,151.573,0.462,-0.214,59.439,0.548,27.436,0.777,72.98,184.009,64.699,1.688,64.699
122147,b,72.402,68.041,56.768,2.021,2.453,113.627,0.898,-0.259,31.083,-0.193,27.921,1.72,54.015,121.19,54.622,1.255,54.622
122174,b,108.856,40.21,49.802,1.556,3.785,109.22,1.727,-1.414,20.635,-0.227,35.646,-1.009,93.052,178.359,52.939,-0.188,52.939
122207,b,153.745,115.955,21.207,3.125,18.753,153.621,3.103,1.294,29.714,-1.361,92.212,-0.431,65.151,238.829,31.695,2.913,31.695
122223,b,89.856,106.995,30.776,2.484,27.813,163.764,0.775,-1.406,63.503,-0.076,49.239,0.245,51.436,220.81,51.022,1.136,51.022
122231,b,83.815,44.066,57.604,1.928,1.667,111.909,1.612,-0.087,20.277,1.195,32.68,1.846,59.164,131.715,58.952,-3.595,58.952
122244,b,83.284,58.985,62.419,2.927,5.066,120.893,1.023,-1.408,28.994,0.143,29.669,-0.166,67.949,196.375,62.23,0.109,62.23
122265,b,144.232,26.975,45.014,0.614,29.112,132.955,3.151,-0.43,24.366,0.329,76.779,-0.24,71.487,245.791,31.81,-0.426,31.81
122347,b,142.672,29.395,78.708,0.59,17.003,196.645,3.785,-0.315,25.335,1.332,95.892,0.801,58.947,266.167,75.418,-1.017,75.418
122414,b,151.049,99.708,57.252,1.925,23.346,163.949,2.933,-0.687,29.936,1.982,87.799,0.596,66.341,254.043,46.214,-0.056,46.214
122449,b,84.22,47.135,34.911,2.045,9.719,94.938,1.301,-1.285,22.931,0.464,29.827,-0.289,61.626,124.999,42.18,-0.966,42.18
122471,b,127.911,44.526,56.295,1.271,44.708,128.824,1.595,-0.347,26.159,1.692,41.723,0.462,102.305,306.786,60.942,3.31,60.942
122515,b,139.461,35.561,20.225,0.814,96.092,164.258,1.343,-1.298,37.343,-0.089,50.14,-0.737,100.089,161.47,76.774,2.686,76.774
122560,b,78.351,88.86,32.91,2.649,0.549,116.994,1.189,-1.412,38.588,-0.625,45.897,-1.525,56.779,83.31,32.508,-1.395,32.508
122576,b,74.782,45.132,41.936,1.554,23.696,94.822,1.072,-0.081,25.44,1.699,27.272,0.149,58.409,179.402,42.11,-1.579,42.11
122642,b,88.541,44.431,34.993,1.391,8.41,94.016,1.757,-0.52,23.029,-1.737,40.472,-0.511,50.247,142.551,30.515,-3.249,30.515
122644,b,85.595,74.502,41.56,3.105,27.249,130.224,2.139,-1.413,22.779,0.388,48.717,-0.59,51.588,142.554,58.728,-1.118,58.728
122663,b,90.803,177.357,11.982,2.593,22.515,193.652,0.534,-1.366,103.854,-1.55,55.472,-0.147,73.968,286.192,34.326,0.979,34.326
122696,b,101.795,140.463,87.866,3.008,45.17,197.761,0.96,-0.27,37.596,0.611,36.092,-2.096,80.404,440.803,124.072,-1.807,124.072
122701,b,90.358,67.417,45.891,2.617,8.65,108.061,2.218,-1.414,21.828,-0.409,48.409,-1.229,62.316,160.45,37.824,-1.508,37.824
122759,b,116.995,60.266,62.488,2.197,44.881,138.736,1.453,-1.376,27.293,0.313,39.65,-0.222,96.49,203.563,71.793,2.503,71.793
122780,b,65.778,115.436,54.004,2.433,1.623,170.054,0.673,-1.175,69.005,-0.795,46.408,-1.71,91.127,157.661,54.641,-1.336,54.641
122806,b,100.906,84.832,45.161,2.626,31.356,111.873,1.28,-1.41,34.835,2.372,44.596,1.354,74.323,204.065,32.441,-0.798,32.441
122820,b,85.318,52.575,19.004,1.719,26.028,110.883,1.553,-1.392,25.792,2.123,40.064,1.201,55.55,117.318,45.027,1.539,45.027
122836,b,73.64,80.108,39.967,2.722,3.17,117.516,1.201,-1.412,33.825,-1.685,40.634,-0.716,59.164,191.099,43.057,0.476,43.057
122857,s,255.583,69.383,56.47,0.697,1.988,275.966,0.374,-1.414,160.18,1.747,59.952,1.097,273.493,312.19,55.834,3.452,55.834
122900,b,76.07,282.338,37.517,5.15,2.896,95.698,1.139,-1.401,27.872,2.419,31.739,-2.064,55.088,82.864,36.087,-0.766,36.087
122925,b,108.835,213.67,54.698,4.172,32.504,137.231,1.841,-1.403,23.68,-1.896,43.6,1.884,90.032,223.949,69.95,2.088,69.95
122964,b,81.602,44.91,43.189,1.848,26.034,103.296,1.031,-1.077,27.366,-0.608,28.202,-0.975,59.122,126.798,47.729,0.03,47.729
122970,s,68.634,59.46,43.087,1.742,12.173,127.362,1.007,-1.084,37.884,1.098,38.138,0.61,62.611,195.518,51.34,0.329,51.34
123012,b,100.563,57.711,38.038,1.66,0.155,118.215,1.556,-0.867,31.321,-1.101,48.728,-1.027,52.082,93.573,38.165,-0.387,38.165
123048,b,73.817,165.046,10.022,2.693,32.171,189.031,0.335,-1.307,117.074,0.435,39.255,1.931,92.924,280.695,32.702,1.931,32.702
123115,b,82.17,152.276,53.66,3.611,23.625,155.899,1.43,-1.411,34.033,-2.321,48.656,0.181,67.978,256.571,73.209,-1.885,73.209
123143,b,81.628,76.503,40.498,2.308,22.213,125.794,0.734,-1.35,47.856,0.66,35.142,1.103,51.111,183.043,42.796,2.039,42.796
123196,s,96.092,132.438,43.577,2.595,5.329,185.929,0.938,-1.405,70.983,1.525,66.575,1.58,78.374,163.727,48.371,-1.985,48.371
123223,b,92.862,22.013,33.039,0.852,39.314,80.942,1.098,-1.371,24.233,-0.897,26.605,-0.159,82.484,240.471,30.104,0.041,30.104
123243,b,79.261,136.384,186.851,2.704,2.796,338.684,5.729,-0.715,22.951,-0.833,131.496,0.727,88.14,257.93,184.236,0.376,184.236
123245,b,171.362,155.206,31.25,2.388,75.143,204.66,2.384,-1.371,46.837,0.919,111.667,-0.3,72.773,275.815,46.156,1.893,46.156
123267,s,59.09,69.587,37.567,2.535,9.058,101.7,0.747,-1.39,39.299,-1.046,29.369,-1.873,64.028,166.134,33.033,0.821,33.033
123311,b,38.763,223.631,40.698,3.781,0.892,138.871,0.44,-0.74,67.579,-1.233,29.755,1.941,66.992,128.61,41.537,-1.683,41.537
123316,s,179.329,92.856,36.583,1.811,27.716,150.76,3.158,-1.395,27.189,-1.926,85.861,-0.4,101.877,251.752,37.71,0.769,37.71
123323,b,87.626,64.666,29.476,1.652,19.015,107.885,0.811,-0.684,39.56,1.947,32.063,0.363,60.325,185.083,36.262,-1.303,36.262
123357,b,86.892,215.346,19.295,4.161,30.491,120.438,1.399,-1.408,29.897,1.555,41.836,-2.029,55.325,141.297,48.706,3.533,48.706
123379,s,127.063,98.997,59.086,2.101,29.912,157.39,2.375,-0.161,25.701,0.845,61.035,-1.244,74.205,223.689,70.655,0.183,70.655
123394,b,56.086,87.515,99.14,3.4,1.798,171.298,1.449,1.414,29.181,-0.438,42.278,0.936,90.178,243.197,99.84,0.528,99.84
123426,b,93.438,56.144,24.365,2.306,8.673,99.223,2.323,-1.394,20.01,-0.426,46.491,-0.682,54.933,197.689,32.722,1.985,32.722
123480,b,68.673,91.69,39.253,2.258,0.293,142.532,1.461,-1.363,41.862,-1.625,61.14,-1.78,41.938,86.838,39.53,-0.822,39.53
123529,s,95.41,105.114,61.761,2.562,5.603,180.188,0.591,-1.398,70.913,0.775,41.913,1.009,64.254,222.311,67.362,-1.984,67.362
123568,b,47.899,56.145,28.092,2.163,3.857,90.602,0.898,-1.224,30.939,1.333,27.789,2.252,46.854,151.763,31.874,2.273,31.874
123574,b,83.169,83.13,34.398,2.246,2.965,98.532,1.681,-0.084,23.334,-0.204,39.221,2.041,47.555,91.445,35.977,1.086,35.977
123590,s,72.533,92.918,89.276,2.194,46.259,127.534,1.668,-0.38,30.624,-2.229,51.071,-0.452,71.916,159.252,45.838,-1.516,45.838
123619,s,75.164,105.057,2.264,2.286,90.621,195.792,0.497,-1.347,71.586,-2.22,35.544,-1.028,68.837,149.232,88.661,2.618,88.661
123650,b,78.998,41.636,63.257,2.166,27.799,83.103,1.303,-1.412,20.576,-1.749,26.818,-1.597,84.42,107.744,35.709,-1.367,35.709
123690,b,84.131,147.428,19.008,2.631,19.118,185.252,0.623,-1.401,90.882,0.939,56.631,0.185,68.518,292.732,37.74,-0.068,37.74
123712,b,128.704,91.248,87.18,3.118,40.009,124.073,2.225,1.36,23.733,2.304,52.801,0.778,94.864,211.134,47.539,2.505,47.539
123726,s,91.253,61.945,37.902,2.38,2.347,99.836,1.264,-1.343,28.333,1.779,35.807,2.455,62.206,126.089,35.696,0.589,35.696
123736,b,79.7,102.447,29.72,2.205,1.582,126.508,0.793,-1.211,53.308,0.452,42.272,-0.988,65.47,141.041,30.928,-0.469,30.928
123747,b,92.526,81.463,34.507,2.575,1.703,91.265,1.447,-1.014,23.667,-0.425,34.247,1.686,62.498,95.131,33.351,-0.948,33.351
123763,b,72.218,47.795,33.904,2.163,8.675,88.913,1.006,-1.304,26.968,2.014,27.13,2.075,50.182,158.015,34.814,-1.395,34.814
123800,b,122.345,319.878,26.501,4.174,23.153,157.192,1.669,-1.409,44.698,1.315,74.584,-2.056,64.828,142.527,37.91,-1.563,37.91
123840,b,78.519,85.365,34.783,2.076,1.461,107.21,1.386,-1.054,30.925,-2.158,42.869,-0.258,42.314,83.566,33.416,1.361,33.416
123852,s,108.118,66.44,82.304,1.791,37.747,124.388,0.843,-0.599,42.888,-0.183,36.141,-1.11,83.421,176.673,45.359,-1.405,45.359
123859,b,95.719,65.983,74.269,2.649,2.371,137.818,0.848,-1.369,35.195,-0.418,29.862,0.252,83.11,189.45,72.761,1.645,72.761
123880,b,71.005,103.103,62.02,2.158,28.38,135.006,0.678,-0.229,48.765,-2.208,33.061,-0.093,53.883,215.693,53.18,-2.575,53.18
123944,b,65.559,44.106,54.217,1.844,9.317,95.511,1.147,-1.039,23.408,-0.98,26.85,-2.024,73.467,232.103,45.254,3.25,45.254
123950,b,54.564,100.969,58.72,2.431,20.429,132.285,0.781,-0.917,51.411,-1.738,40.142,-0.409,75.542,296.275,40.732,-0.829,40.732
123999,b,76.442,27.175,42.76,1.058,3.727,100.238,1.358,-0.488,22.967,-0.363,31.188,-0.558,49.648,92.467,46.084,-2.976,46.084
124091,b,151.927,33.557,56.956,0.75,31.299,151.013,4.684,-1.287,20.48,1.942,95.928,1.341,61.807,217.833,34.605,0.445,34.605
124097,b,81.862,37.397,45.386,0.97,3.872,122.905,0.985,-0.189,37.453,0.477,36.883,-0.473,48.896,213.039,48.57,1.153,48.57
124120,b,98.156,71.476,99.041,1.527,11.118,202.97,3.358,-0.676,26.284,0.128,88.266,1.023,52.731,251.125,88.419,0.116,88.419
124143,b,74.945,59.59,91.161,1.795,21.662,159.315,2.61,-0.733,22.655,-1.339,59.135,-0.676,70.384,188.505,77.525,0.422,77.525
124244,b,72.712,25.408,68.41,0.85,22.126,112.077,0.959,-0.338,31.174,-1.614,29.909,-1.299,77.59,207.959,50.993,-0.069,50.993
124273,s,53.098,70.843,28.797,2.055,57.171,140.767,0.623,-1.01,45.343,-1.543,28.229,-0.279,51.974,76.226,67.195,-2.747,67.195
124277,b,69.371,37.456,69.511,1.179,1.522,135.821,1.38,-0.441,28.29,-0.416,39.052,-0.803,66.347,156.482,68.479,-0.815,68.479
124305,b,88.409,55.926,32.423,2.619,2.357,90.438,1.871,-1.381,20.722,0.88,38.766,0.44,55.821,158.872,30.95,-1.822,30.95
124310,b,64.606,36.332,34.48,1.243,14.195,99.219,0.785,-0.877,34.59,2.308,27.145,1.869,59.547,253.005,37.485,-0.59,37.485
124360,b,111.807,87.741,70.319,2.909,15.692,138.892,1.886,1.356,28.143,-0.121,53.084,0.984,72.072,277.566,57.665,1.144,57.665
124368,b,118.97,109.716,28.445,3.014,3.485,118.492,3.21,-0.578,20.685,1.485,66.387,-0.511,54.029,94.26,31.42,0.746,31.42
124455,b,91.55,92.463,75.259,2.324,15.407,168.166,2.153,-1.355,33.973,-2.354,73.147,-2.032,68.87,231.953,61.045,0.356,61.045
124461,b,84.5,166.478,38.39,3.057,0.484,114.029,1.04,-0.083,37.158,-1.649,38.627,1.408,49.033,93.979,38.244,2.455,38.244
124504,b,59.449,51.368,48.723,1.747,31.72,121.515,1.185,-0.577,26.253,1.678,31.111,0.325,52.854,163.216,64.151,-3.183,64.151
124523,b,63.341,56.825,50.439,3.183,2.37,108.064,1.769,-1.414,20.297,-1.883,35.914,-1.239,50.236,109.015,51.853,-2.755,51.853
124538,b,82.275,47.915,57.959,1.771,4.743,115.171,0.998,-0.548,30.167,2.257,30.112,1.725,58.153,127.137,54.892,1.086,54.892
